video_id,summary,category,keywords,creator_demographic,sentiment,tone,threatening_content,self_harm
7299582823940312350,"The video features a person singing a melancholic song with introspective lyrics about feeling trapped and unfulfilled despite striving to fit into societal expectations. The singer appears to be in a dimly lit environment, possibly a studio, wearing dark clothing which adds to the somber mood. The background is minimalistic, drawing focus to the emotional delivery of the song. The lyrics express themes of inner conflict, self-doubt, and the struggle for freedom from societal pressures. The tone of the performance is reflective and sorrowful, with the singer conveying deep emotion through their voice and subtle gestures.","Music, Singing, & Dancing","melancholic, introspection, societal pressure, freedom, self-doubt, emotional, somber, reflective","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Melancholic,,No
7311858161504423214,"The video appears to be a promotional or informational piece about a car, specifically highlighting the '1987 GT Performer.' The visuals show various angles and details of the vehicle, emphasizing its design and features. The audio includes a copyright notice from 'transcriptF-WATCH TV 2021,' indicating the source of the content. The focus seems to be on showcasing the car's aesthetic appeal and possibly its performance attributes.",Autos & Vehicles,"1987 GT Performer, car, automotive, design, features, transcriptF-WATCH TV, 2021","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7397967668248120622,"The video features a person unboxing a Charlotte Tilbury mystery box, discussing the contents and their value. The speaker expresses excitement about receiving a mix of full-sized and mini products, including a Pillow Talk mascara, Magic Body Cream, Magic Cream sample, Hydrator Mist, and a highlighting blush wand. They also find a glow glide face architect highlighter and an eye palette, which they appreciate due to Charlotte Tilbury's reputation for quality. The speaker reflects on the value of the items, noting that the box includes some popular products, though they wish for more makeup items like lip liners or lipsticks. Overall, they consider the box a good purchase despite the inclusion of skincare products.",Entertainment & Shows,"Charlotte Tilbury, mystery box, makeup, skincare, Pillow Talk mascara, Magic Body Cream, Magic Cream, Hydrator Mist, highlighting blush wand, glow glide face architect highlighter, eye palette, beautyverse palette, bougie, value, full-size, mini, samples, unboxing","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7355061931993992480,"The video depicts a person sitting at a desk, appearing to be mentally preparing themselves for work the next day. The individual seems anxious or nervous, as indicated by their body language and the accompanying text overlay. The audio transcript reveals the person trying to reassure themselves, stating they are 'fine,' but their voice comes out loud and squeaky, suggesting underlying stress or apprehension.",Daily Life,"Monday, mentally preparing, work, tomorrow, fine, loud, squeaky, anxiety, stress","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Anxious,No,
7325003811632745761,"The video features a person speaking directly to the camera in German, discussing complex personal and societal issues. The speaker reflects on their experiences with therapy, mentioning that German therapists advised them to leave home due to the complexity of their problems. They express love for their family but emphasize the importance of prioritizing personal happiness and well-being. The conversation delves into themes of responsibility, particularly regarding family and potential future generations. The speaker questions the fairness of being solely responsible for others while potentially wanting no children themselves. The dialogue also touches on broader existential concerns, such as the impending end of the world and the possibility of a third world war, suggesting a sense of resignation or fatalism.",Entertainment & Shows,"deutsche Therapeuten, Probleme, Familie, Glück, Verantwortung, Kinder, Weltuntergang, Dritter Weltkrieg","Age: Unknown, Gender: Unknown, Geographic Location: Germany (based on language)",Negative,Intense,No,
7397794935199567135,"The video recounts the harrowing story of Lalita Kai Kumar, a 50-year-old woman who was chained to a tree in the Indian jungle by her husband during a domestic dispute. Without food or water, she managed to survive for 40 days until a local shepherd heard her cries for help and rescued her. After being rushed to the hospital, Lalita began detailing her ordeal in a letter, revealing that she experienced extreme psychosis. Despite the trauma, she asserts that she is a crime victim but remains determined to survive.",News,"Lalita Kai Kumar, India, jungle, domestic dispute, chained, survival, 40 days, local shepherd, rescue, hospital, letter, extreme psychosis, crime victim, determination","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Intense,Yes,
7330624658686954795,"The video appears to be a political commentary or debate segment. It features a speaker discussing topics related to American hostages, border security, and political promises made during elections. The speaker expresses frustration and criticism towards certain political figures or policies, using terms like 'globalist rhinos' and 'misguided people.' The audience, referred to as supporters, is seen cheering and chanting 'USA!' repeatedly, indicating strong nationalistic sentiments. The speaker emphasizes the contrast between past and present border security conditions, suggesting a decline in safety since the implementation of certain policies.",Politics,"American hostages, USA, border security, globalist rhinos, political promises, election, safest border, political figures, misguided people, nationalistic sentiments","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Anger,No,
7344108969151008001,"The video appears to be a humorous or comedic piece, featuring a repetitive sound effect of laughter ('ha ha ha') throughout. The visual content is minimal, showing a dark silhouette of a person against a black background, which suggests a focus on the audio rather than the visuals. The caption 'Damian really likes cookies' adds a playful and lighthearted context, indicating that the laughter might be in response to something related to cookies. The overall tone is comedic and intended to entertain.",Comedy,"laughter, Damian, cookies, humor, comedy","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,Neutral,
7359943972216638736,"The video appears to be a political statement or commentary, likely addressing issues related to Palestine and human rights. The voice-over discusses themes of resistance, international law, and the right to self-defense, specifically mentioning Palestine's ability to defend itself using various means. The speaker emphasizes that resistance is considered a right under international law but clarifies that this does not mean every Palestinian or person has the right to kill others. The tone is confrontational towards Western perspectives, suggesting that the West disapproves of this stance. The video seems to be part of a larger discussion or campaign, possibly involving solidarity with Palestine, as indicated by the text 'SOLIDARITÄT FÜR PALÄSTINA' (Solidarity with Palestine) visible in some frames.",Politics,"Deutschland, USA, Menschenrechte, Widerstand, Völkerrecht, Westen, Palästina, Steinen, Gewehren, Solidarität für Palästina","Age: Unknown, Gender: Unknown, Geographic Location: Likely German-speaking region (based on language)",Negative,Intense,No,
7371855904813157664,"The video features a person singing a song with lyrics that convey themes of youth, freedom, and seeking support. The singer appears to be performing in a dimly lit setting, possibly a studio or intimate venue, with a focus on their upper body and face. The lighting emphasizes the emotional intensity of the performance, creating a moody and reflective atmosphere. The lyrics suggest themes of growing up, independence, and the need for companionship or guidance. The singer's tone is earnest and heartfelt, indicating a personal connection to the song's message.","Music, Singing, & Dancing","born, young, wind, home, let go, focus, fire gun, lean on, singer, performance, studio, intimate, emotional, lyrics","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Melancholic,No,
7327164126822763808,"The video appears to be a sequence of static frames featuring different countries, each accompanied by a voice-over repeating the phrase 'I'm out of my mind.' The frames show the names of various countries (e.g., China, Russia, Vietnam, South Korea, North Korea) in bold text against a black background. The repetitive nature of the voice-over suggests a monotonous or possibly humorous tone. There is no visible action, movement, or additional context provided within the frames themselves.",Comedy,"China, Russia, Vietnam, South Korea, North Korea, out of my mind, repetition, humor","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7330275353325227297,"The video discusses a man named Anthony Lofredo from Montpellier, France, who refers to himself as 'Black Alien.' He began his transformation at the age of 27 to appear less human, claiming he feels more complete after amputating his own fingers. He has undergone extensive modifications, including tattoos covering his entire body, numerous cosmetic surgeries (such as tongue, nose, ear, and finger removal), and even dyeing his teeth black and changing the color of his eye whites. He also mentions having silicone implants. Anthony justifies his actions by stating that one must know what they want, have the courage to say it, and the energy to execute it. Sources suggest his next steps involve leg amputations and extreme weight loss. The narrator questions how he will look upon completing his transformation and why no one stops him, despite clear self-harm. Anthony counters by saying he has the freedom to live the life he chooses, though he does face challenges like being asked to leave certain public places.",Entertainment & Shows,"Anthony Lofredo, Black Alien, Montpellier, France, transformation, amputation, tattoos, cosmetic surgery, self-harm, freedom, alien, body modification, future plans, public reaction","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,Yes,
7369594137928109345,"The video appears to be a humorous or satirical piece, possibly involving a conversation or monologue. The audio transcript contains playful and exaggerated language, suggesting a comedic tone. The phrase 'six pork faggots for 160' implies a joke about food or pricing, while 'meat circles' adds to the absurdity. The speaker seems to be engaging in light-hearted banter, potentially referencing fast food or a similar context. There are no visible elements or background details provided, but the tone suggests a casual and entertaining dialogue.",Comedy,"funny, pork faggots, burgers, meat circles, humor, satire","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,No,
7226368631268019482,"The video appears to be a music-based content piece, likely intended for Instagram stories, given the title 'Songs for Your Insta Story Crush Edition.' The audio transcript suggests a romantic theme, expressing feelings of longing and uncertainty in a relationship. The lyrics convey a sense of emotional pain and confusion, indicating a struggle with unrequited love or a complicated friendship dynamic. The phrase 'we say we're friends but I'm catching you across the room' implies a desire for more than just friendship. The overall tone is reflective and somewhat melancholic, focusing on personal emotions rather than political or news-related content.","Music, Singing, & Dancing","songs, insta story, crush, edition, hurt, unsure, friends, catching, across the room","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Melancholic,No,
7397793782122564896,"The speaker reflects on their realization that they are 'no better than a man' in terms of appreciating girls, particularly those in bikinis. They express admiration for girls in a supportive manner, acknowledging their confidence and beauty. The speaker shares their personal struggle with posting bikini pictures in stories, despite finding them visually appealing. The tone is introspective and somewhat humorous, as they attempt to explain their feelings without sounding overly sassy.",Entertainment & Shows,"realization, girls, bikini, story, admiration, support, confidence, summer body, struggle, visual appeal","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7293441357169937666,"The video features a repetitive voice-over with the phrase 'Watch my knife and let me go back,' which is repeated numerous times throughout the duration. There are no visible visuals or actions depicted in the video; it appears to be entirely audio-based. The lack of visual content makes it impossible to determine any context, setting, or additional elements like background music, crowd reactions, or political figures.",Entertainment & Shows,"knife, let me go back",Unknown,Neutral,Neutral,Yes,
7364919962856607018,"The speaker reflects on a recent experience where they posted a photo of themselves outside their Catholic church in cold weather, expecting their comment section to be filled with users using the photo as their profile picture. However, to their surprise, no one did. The speaker expresses relief and gratitude for this newfound sense of safety, allowing them to share more personal photos from their youth, including ones from middle school, summer camp, and other memorable moments. They emphasize the positive change in their community and express happiness about being able to share these photos without fear.",Entertainment & Shows,"childhood photos, Catholic church, zero degree weather, comment section, profile pictures, filters, middle school, sleepover, snake, summer camp, first day of school, soccer practice, beach, community, safety, gratitude","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,No,
7331551109649059115,"The video contains a call-to-action segment where the speaker encourages viewers to subscribe, like, comment, and share the content. The speaker expresses gratitude towards the audience using a cheerful and engaging tone. The language used is Indonesian, and there is no indication of political or news-related content in the provided audio transcript.",Entertainment & Shows,"SUBSCRIBE, LIKE, KOMEN, SHARE, Thank you","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,Neutral,
7375105398946139398,"The video depicts a humorous portrayal of South African mothers during winter, highlighting their constant complaints and demands. The scene shows a mother indoors, expressing frustration over various issues such as doors being left open, lack of warmth, and household chores. She repeatedly asks her children to make her tea and hot chocolate, while also criticizing their clothing choices and the cold weather. The mother's tone is exasperated and demanding, reflecting the typical struggles of managing a household during winter. The video uses a comedic approach to exaggerate the mother's complaints, making light of the challenges faced during the season.",Entertainment & Shows,"South African moms, winter, tea, hot chocolate, doors, warmth, children, complaints, humor, household chores","Age Range: Unknown, Gender: Unknown, Geographic Location: South Africa",Negative,Sarcastic,No,
7308194891656400170,"The video appears to be a short, abstract sequence featuring a person standing in front of a dark background. The individual is wearing a white shirt and black pants, and their posture suggests they might be addressing an audience or participating in a presentation. The lighting is minimal, creating a stark contrast between the subject and the background. The audio consists of a single phrase, 'That was a selective and incomplete,' which implies a commentary or critique, possibly related to a previous event or statement. The overall tone is serious and reflective, with no additional context provided within the video itself.",Entertainment & Shows,"selective, incomplete, dark background, white shirt, black pants, minimal lighting, abstract, serious tone","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Neutral,No,
7349706117166959879,"The video features a person introducing themselves as Frankie Muniz, expressing their anticipation and mixed emotions about entering 'the jungle.' They acknowledge feeling both excited and nervous, noting that they are typically organized and like to plan but realize they won't have control in this situation. The speaker humorously hopes that others will go easy on them and ends with a farewell, indicating they are leaving for the jungle.",Entertainment & Shows,"Frankie Muniz, jungle, excited, nervous, organized, planner, control freak, control, ride, easy on me","Age Range: Unknown, Gender: Male (based on voice), Geographic Location: Unknown",Neutral,Neutral,No,
7323395108378840351,"The video consists of a series of black frames with no visible content or action. There is no discernible plot, characters, or dialogue beyond the provided audio transcript, which contains a poetic or reflective lyric. The lack of visual elements makes it impossible to analyze setting, mood, or any political or news-related content.",Unknown,"fall, sky, time, pass, by",Unknown,Neutral,Neutral,No,
7387067236218916129,"The video showcases a promotional experience at Cakebox, a bakery chain. The narrator visits a Cakebox store in Peterborough and expresses excitement upon seeing a stunning cake. They discuss joining the Cake Club loyalty program, detailing the process of scanning a QR code and signing up, which offers benefits like a free cupcake and a £10 voucher after visiting the store three times. The narrator highlights the extensive variety of cakes available, both in-store and online, emphasizing the quality and taste of the products. The video concludes with the narrator enjoying the cake at home, sharing it with friends, neighbors, and family, and expressing satisfaction with the taste and texture.",Entertainment & Shows,"Cakebox, Cake Club, loyalty program, free cupcake, QR code, £10 voucher, chocolate, fruit, cake varieties, cakebox.com, birthday, celebration, moist, frosting, taste, texture","Age Range: Unknown, Gender: Unknown, Geographic Location: Peterborough, UK",Positive,Enthusiastic,No,
7354508802932133166,"The video is a critical response to a comment or post on a social media platform, specifically addressing a user's complaint about reading material that is not 'spicy' or romantic novels. The speaker argues that the original poster's complaint is both misogynistic and lazy, pointing out that over 80% of romance novel readers are women and that the genre is a significant economic force. The speaker questions the societal tendency to dismiss things enjoyed by women and criticizes the commenter for making assumptions about their target audience. The dialogue includes a back-and-forth exchange, with the speaker challenging the original poster's logic and defending the value of romance novels, while also critiquing the commenter's use of the term 'misogynistic' too broadly.",Entertainment & Shows,"romance novels, misogyny, laziness, economic powerhouse, societal views, critique, women, genre, literature, social media, debate, economic impact, societal norms","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Angry,No,
7394532218032491808,"The video appears to be a humorous or satirical piece, featuring a person singing a playful, nonsensical tune with repetitive lyrics. The background is dark, suggesting a focus on the performer, who seems to be engaging in a light-hearted performance. The lack of visual detail emphasizes the audio, which has a whimsical and upbeat tone. There are no discernible political or news-related elements in the content.",Comedy,"humor, nonsensical lyrics, playful, light-hearted, repetitive, performance","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,No,
7357227155979275526,"The video features a young man named Nicholas Karma, who appears to be of Chinese descent, discussing various items he owns or has received as gifts. He mentions a perfume called 'One Million,' which was given to him by his sister-in-law. He recalls using the perfume at the age of 16 and describes it positively. The conversation shifts to other topics, including a mention of a bag and shoes, both made of leather, with prices mentioned (2000 and 3500 respectively). There is also a playful interaction involving a gift of a chocolate bar, with a humorous exchange about remembering the price of the shoes. The setting seems casual, possibly in a home environment, with light-hearted banter and gestures indicating familiarity among the individuals present.",Entertainment & Shows,"Nicholas Karma, Chinese descent, perfume, One Million, sister-in-law, leather bag, leather shoes, chocolate, playful interaction, casual setting","Age: Unknown, Gender: Male, Geographic Location: Unknown",Positive,Cheerful,No,
7293639077671210286,"The video appears to be a closing segment of a content creator addressing their audience. The creator expresses gratitude with the phrase 'Thank you for watching and see you in the next video,' indicating the conclusion of the video. There are no visible visuals or additional context provided beyond the audio and the static text overlay 'feeding my pond full of fish.'",People & Blogs,"Thank you, watching, next video, feeding, pond, fish","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7354696392129924385,"The video consists entirely of black frames with no visible content or action. There is no discernible plot, characters, dialogue, or background music. The only audio present is a voice-over saying 'Thanks for watching!'",People & Blogs,"black frames, no content, thanks for watching",Unknown,Neutral,Neutral,No,
7377794153071037739,"The video depicts a humorous office scene where a character named Jim claims to have telekinetic powers and attempts to influence a game of roulette. The dialogue suggests skepticism from others in the office, but they humor him by creating a silent environment to test his abilities. The setting appears to be a typical office space, and the interaction is light-hearted and comedic.",Comedy,"roulette, game of chance, telekinetic powers, Jim, office, mind control, skeptical, humor, silence","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,No,
7344855206242389280,"The video features a person discussing internal dynamics within a political party, specifically addressing issues related to leadership and decision-making processes. The speaker criticizes the lack of decisive action by certain leaders, particularly highlighting a situation involving Alice Weidel and the AfD (Alternative für Deutschland) party. The tone is confrontational and accusatory, pointing out inconsistencies in leadership priorities and decision-making. The speaker mentions voter support and potential for growth but emphasizes that the current leadership issues are detrimental to the party's progress. The dialogue includes references to internal factions and the impact of leadership on the party's image and voter base. The speaker expresses personal frustration and resignation towards the ongoing issues, suggesting that they have become accustomed to the status quo despite finding it problematic.",Politics,"Alice Weidel, AfD, chatverläufe, Schlafwagenvorstand, Prioritäten, Wähler, Fraktionsvorstand, Bundesvorstands, 10 Prozent, 20 bis 30 Prozent, Führungsebene, MDB, internationale, unterhaltsam",Unknown,Negative,Anger,No,
7382929842615979296,"The speaker expresses frustration and disappointment while searching for affordable family-friendly hotels on Mallorca. They spent the last one and a half hours browsing various options but found everything to be extremely expensive, with prices ranging from 4,000 to 6,000 euros per week. The speaker feels defeated and has given up on finding a suitable option within their budget.",Daily Life,"deprimiert, Hotels, Mallorca, teuer, Suche, Familie, Budget, 4.000 Euro, 5.000 Euro, 6.000 Euro, Woche","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Disgust,No,
7394396617882799366,"The video depicts a first-person perspective (POV) scenario where the viewer is given something to drink by their cousin. The scene appears to be set in a dimly lit environment, possibly indoors, as indicated by the darkness surrounding the frame. The voice-over expresses concern or confusion, repeating 'Shit! Y'all in there? Y'all?' in a tone that suggests urgency or anxiety. The lack of visible action or additional context implies a tense or suspenseful situation, potentially hinting at a hidden presence or an unexpected event.",Daily Life,"POV, cousin, drink, dark, urgent, confusion, suspense","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Intense,Yes,
7410518813021637930,"The video features a man in a suit and tie, likely a public figure, speaking in a formal setting. He appears to be addressing a question about the vice president's accent, dismissing it as unimportant. The man's tone is dismissive and somewhat defensive, suggesting he finds the question trivial. The setting includes a backdrop with 'THE WHITE HOUSE' visible, indicating a governmental context. The man's body language is composed, and he maintains eye contact, reinforcing his authoritative stance. The video seems to be part of a press briefing or interview, with the focus on responding to a query deemed insignificant by the speaker.",Politics,"vice president, southern accent, important question, THE WHITE HOUSE, press briefing, political figure","Age: Unknown, Gender: Male, Geographic Location: United States (based on 'THE WHITE HOUSE' backdrop)",Negative,Angry,No,
7397523950391086369,"The video features a person singing a repetitive song about driving, expressing a desire to 'drive for life.' The lyrics include themes of escape and uncertainty, with references to 'rotten apples' and the fear of flying. The singer's tone is somewhat melancholic and introspective, reflecting a sense of unease or existential contemplation. The background is dark, and there are no visible visual elements apart from the silhouette of the singer, which adds to the moody atmosphere. The repetition of 'drive, drive, drive' emphasizes a compulsive or obsessive need to keep moving forward.","Music, Singing, & Dancing","drive, life, apple, rotten, core, symmetry, fly, scary, repetition, escape, uncertainty, existential","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Melancholic,No,
7299771215755906312,"The video features a person singing a song with lyrics that emphasize themes of confidence and defiance. The singer appears to be performing in a studio-like setting, wearing a black outfit. The lyrics suggest a bold and rebellious attitude, with phrases like 'Catch me if you can' and 'I'm a baddie.' The overall tone of the song is energetic and assertive, with the singer delivering the lines with enthusiasm. There is no indication of political or news-related content in the video.","Music, Singing, & Dancing","baddie, risky, catch me if you can, confident, rebellion, studio performance, black outfit","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Enthusiastic,No,
7283171808595971370,"The video appears to be a promotional or informational piece about a custom-made t-shirt featuring a design inspired by the popular children's song 'The Duck Song.' The voice-over repeatedly says, 'Can't take my eyes off of you,' which could be a playful or affectionate reference to the t-shirt's design. The video seems to focus on showcasing the unique aspect of the t-shirt, emphasizing its custom nature and the nostalgic connection to the song. There are no visible visuals provided, so the description relies solely on the audio and the given context.",Entertainment & Shows,"custom-made t-shirt, The Duck Song, nostalgia, unique design, promotional, entertainment","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7292568999932529963,"The video discusses the health-promoting activities engaged in by Malia and Sasha Obama, the daughters of former President Barack Obama and former First Lady Michelle Obama. It highlights their involvement in activities like nature walks, yoga, and dancing, which are part of the family's commitment to maintaining physical and mental well-being. Michelle Obama mentions that the family regularly goes on nighttime strolls to enjoy fresh air and explore their neighborhood, emphasizing the importance of exercise and a balanced lifestyle. The video notes Malia's participation in a yoga class in New York City in 2016 and Sasha's attendance at dance performances and workshops.",News,"Malia Obama, Sasha Obama, Barack Obama, Michelle Obama, health-promoting activities, nature walks, yoga, dancing, family outings, nighttime strolls, fresh air, exercise, healthy lifestyle, balanced lifestyle, New York City, 2016","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Neutral,No,
7378610696390528289,"The video discusses the historical announcement by French President Emmanuel Macron of the dissolution of the National Assembly (Assemblée Nationale) following the victory of the Rassemblement National in the European elections. This move, authorized by Article 12 of the French Constitution, leads to new legislative elections to elect new deputies. The speaker clarifies that this dissolution does not affect the recently held European elections and explains that the first round of the legislative elections will take place on June 30th, with the second round on July 7th. The last dissolution occurred in 1997 during Jacques Chirac's presidency, resulting in a left-wing victory and a change in the Prime Minister. The video concludes by suggesting that if another political movement wins the legislative elections, there could be a change in government and Prime Minister.","News, Politics","dissolution, Assemblée Nationale, Emmanuel Macron, Rassemblement National, European elections, legislative elections, Article 12, Constitution, Jacques Chirac, Prime Minister, government change","Age Range: Unknown, Gender: Unknown, Geographic Location: France",Neutral,Neutral,No,
7310136100771613983,"The video features a political discussion involving Vivek Ramaswamy, a Republican candidate, and his interactions with Fox News hosts. The dialogue revolves around criticism of Ramaswamy's performance in the polls and his strategy for the Iowa caucuses. The hosts express doubts about his viability as a candidate, particularly in comparison to other contenders like DeSantis, Trump, and Nikki Haley. Ramaswamy defends his position, highlighting his unique appeal to non-traditional voters and his strong presence at campaign events. The conversation also touches on foreign policy, specifically regarding Ukraine and Eastern Europe, where Ramaswamy's views are challenged and criticized as naive and potentially harmful. The video concludes with a critique of Fox News, accusing them of being biased and acting as political propagandists rather than neutral news reporters.",Politics,"Vivek Ramaswamy, Fox News, Laura Ingraham, Iowa caucuses, Republican Party, Nikki Haley, Donald Trump, Ukraine, Eastern Europe, foreign policy, neocons, conspiracy theories, political players, propaganda, presidential candidates","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Intense,No,
7376774039899082027,"The video discusses an art installation titled 'Old People's Home,' created by Sun Yuan and Peng Yu in 2007. This artwork is currently displayed at the 'The World As It Goes' exhibition in Paris, hosted by the Borster Commerce Pinot Collections. The installation features 13 realistic sculptures of elderly individuals who resemble prominent world leaders, dictators, politicians, religious figures, and military leaders from recent history. These figures are depicted in electric wheelchairs, symbolizing their diminished power and influence as they navigate the museum space at a slow pace. The sculptures represent a commentary on the passage of time and the loss of control experienced by these once-powerful individuals.",Entertainment & Shows,"art installation, elderly, world leaders, electric wheelchairs, Old People's Home, Sun Yuan, Peng Yu, Borster Commerce Pinot Collections, The World As It Goes, exhibition, Paris, sculptures, OAPs, dictators, politicians, religious figures, military figures, father time, power, control, wheelchair","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7356329953622822187,"The video discusses the declining stock price of Trump Media & Technology Group Corp., referred to as DJT. The speaker expresses amusement at the stock's continued decline, noting that its value is tied to Donald Trump winning the presidency. The company is described as financially unstable, losing significantly more money than it takes in. The speaker views the stock's value as a means for people to funnel money or bribes to a potential future president. Each drop in the stock price is interpreted as a bet against Trump's chances of becoming president, reflecting the stock market's lack of confidence in his candidacy.","News, Politics","Trump Media & Technology Group Corp., DJT, stock price, Donald Trump, presidency, financial loss, investment, bribery, stock market, odds, faith","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Sarcastic,No,
7360445995945037088,"The video appears to be a casual conversation among individuals, likely friends, discussing a recent event involving someone being scared or intimidated. The dialogue includes expressions of frustration, disbelief, and amusement. The participants seem to be reflecting on a situation where racism was involved, as indicated by comments about being black and being feared due to appearance. There is a playful yet intense tone as they recount the incident, with repeated exclamations and observations about someone's fear and their own actions. The conversation also touches on physical aspects like saliva, adding a humorous or gross-out element. Towards the end, there is a shift towards a gentler interaction, possibly with a child, emphasizing care and tenderness.",Entertainment & Shows,"racist, black, fear, bave (saliva), frère (brother), doux (gentle), tournage (shoot), peur (fear)","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Intense,No,
7378190751211064607,"The video showcases a highly expandable camper trailer, highlighting its various features and functionalities. The narrator explains that the vehicle requires a seven-way wiring harness and electric brakes due to the onboard electric brake controller. The trailer is equipped with a two-inch ball hitch, safety chains, and trailer lights. The body is constructed from lightweight aluminum, riveted in place, giving it a boat-like appearance underneath. The camper includes lockable compartments with stainless steel chrome hinges, providing ample storage space. Inside, there is a GoSun power center with 1,100 watts, offering electrical outlets, USB ports, and a 12-volt power socket for charging via portable solar panels. A portable solar table is also featured, along with a GoSun solar cooker capable of cooking vegetables and meat. The cooker is designed to be opened and filled with food, though caution is advised against leaving it closed in direct sunlight to prevent overheating. Additional features include a bracket system for mounting items and electrical conduit for wiring. The video concludes by mentioning a xampp solar port on the side of the trailer.","Outfit, Style, & Howto","expandable camper, trailer, seven-way wiring harness, electric brakes, aluminum body, lockable compartments, GoSun power center, solar cooker, portable solar table, xampp solar port","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Enthusiastic,No,
7368121296154086688,"The video appears to show a traditional Ukrainian folk dance performance. The dancers are dressed in colorful costumes, performing synchronized steps and movements typical of Ukrainian folk dances. The setting seems to be indoors, possibly during a cultural event or festival. The audio includes a traditional folk song with lyrics in Ukrainian, which adds to the festive and cultural atmosphere. The performers exhibit enthusiasm and energy, engaging the audience with their lively dance routine.",Entertainment & Shows,"Ukrainian folk dance, traditional costumes, cultural event, folk song, dance performance","Age Range: Unknown, Gender: Unknown, Geographic Location: Likely Ukraine or a Ukrainian community",Positive,Cheerful,,No
7309290162540858667,"The video covers a news report on a massive home explosion in Arlington, Virginia, near the U.S. Capitol. Police were at the scene for hours attempting to execute a search warrant when a powerful explosion occurred, reducing the home to splinters and shaking the surrounding neighborhood. Human remains were found inside the home, identified as the suspect, 56-year-old James Yu. Prior to the explosion, officers reported that Yu discharged several rounds from a firearm while resisting arrest. The incident involved the FBI and ATF, and it was noted that Yu had previously made claims of fraud to the FBI and had a LinkedIn page filled with conspiracy theories. Neighbors described feeling the blast physically and seeing debris falling around them.",News,"explosion, Arlington, Virginia, Capitol, police, search warrant, human remains, suspect, James Yu, FBI, ATF, conspiracy theories, LinkedIn, fraud, neighbors, debris, blast","Age: Unknown, Gender: Unknown, Geographic Location: United States (Arlington, Virginia)",Negative,Neutral,Yes,
7406690692765977887,"The video depicts a tense interaction between two individuals seated next to each other on a flight. One person, who appears to be younger, becomes agitated when they believe someone has taken their assigned seat. They confront the other passenger, who is older and seems to have been mistakenly seated in the younger person's spot. The younger individual expresses frustration and anger, demanding respect and pointing out the older person's rudeness. Despite the older person attempting to calm the situation, the younger individual remains upset, emphasizing their belief that the older person should show more wisdom due to their age. The scene ends with the younger person still expressing dissatisfaction and requesting a calmer demeanor.",Daily Life,"flight, seat, conflict, respect, age, rudeness, VIP, older, younger, tension","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Anger,Yes,
