video_id,summary,category,keywords,creator_demographic,sentiment,tone,threatening_content,self_harm
7226368631268019482,"The video appears to be a music-based content piece, likely intended for Instagram stories, featuring a song titled 'Songs for Your Insta Story (Crush Edition)'. The lyrics suggest themes of unrequited love or a complicated relationship, expressing feelings of pain, uncertainty, and longing. The speaker acknowledges the difficulty in defining their relationship status and hints at pretending to be friends while secretly harboring deeper feelings. The tone is reflective and emotional, aimed at resonating with viewers who might relate to similar experiences.","Music, Singing, & Dancing","songs, insta story, crush, edition, hurt, uncertainty, pretending, friendship, longing","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Sadness,No,
7397793782122564896,"The video features a person speaking directly to the camera, sharing a personal realization about their perspective on women. They express that they have come to terms with the fact that they are 'no better than a man' and have started using terms like 'Girls Cat' in a supportive manner. The speaker acknowledges liking stories featuring girls in bikinis, emphasizing admiration and support rather than objectification. They reflect on the confidence required to share such images and appreciate the aesthetic appeal. The tone is casual and somewhat self-deprecating, with a focus on personal growth and acceptance.",Entertainment & Shows,"realization, girls cat, bikini, stories, admiration, support, confidence, aesthetic","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7293441357169937666,"The video features a repetitive audio loop of the phrase 'Watch my knife and let me go back,' which is repeated numerous times throughout the duration. There are no visible visuals or imagery provided in the video, making it purely auditory. The lack of visual content suggests that the focus is entirely on the audio message, which could imply a thematic or symbolic meaning rather than a literal one.",Entertainment & Shows,"knife, let me go back, repetition, audio loop","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7364919962856607018,"The speaker reflects on a recent experience where they posted a photo of themselves outside their Catholic church in cold weather, expecting their comment section to be filled with users using the photo as their profile picture. However, to their surprise, no one did. The speaker expresses relief and gratitude for this newfound sense of safety, allowing them to share more personal photos from their youth, including middle school, summer camp, and beach days, without fear of misuse. The tone is casual and appreciative, highlighting a positive change in their online community.",Entertainment & Shows,"childhood photos, Catholic church, zero degree weather, comment section, profile pictures, filters, middle school, sleepover, snake, summer camp, first day of school, soccer practice, beach, online community, safety","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,No,
7331551109649059115,"The video appears to be a closing segment of a content creator's video, likely aimed at engaging viewers. The creator is encouraging viewers to subscribe, like, comment, and share the video. The tone is friendly and appreciative, indicating a desire to build a community and interact with the audience. The creator expresses gratitude towards the viewers, suggesting a positive and interactive relationship with their audience.",People & Blogs,"SUBSCRIBE, LIKE, KOMEN, SHARE, Thank you","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,Neutral,
7375105398946139398,"The video appears to be a series of domestic scenes featuring a person expressing frustration and discomfort due to cold weather conditions. The individual repeatedly complains about various aspects of the chilly environment, such as doors being left open, running out of gas, and the general coldness of the winter season. There are mentions of needing warmth, such as tea, hot chocolate, and a hot water bottle, indicating a struggle to stay warm. The dialogue includes references to others in the household, suggesting a family dynamic, and there is a comparison made to the weather in Cape Town, highlighting the severity of the cold.",Daily Life,"winter, cold, doors, gas, tea, hot chocolate, hot water bottle, Cape Town, weather, family",Unknown,Negative,Angry,No,
7308194891656400170,"The video appears to consist of a black screen throughout, with no visible content or action taking place. The only audible element is a voice-over stating 'That was a selective and incomplete,' which suggests a commentary or critique of something previously shown or discussed. However, due to the lack of visual content, the context of what is being referred to remains unclear.",Unknown,"selective, incomplete",Unknown,Neutral,Neutral,No,
7349706117166959879,"The video features a person introducing themselves as Frankie Muniz, expressing their anticipation and mixed emotions about entering 'the jungle.' They acknowledge being typically organized and a control freak but recognize that they won't have control in this new situation. The speaker conveys excitement and nervousness, indicating they are ready for the challenge ahead. The tone suggests a mix of enthusiasm and apprehension, with a casual and conversational style.",Entertainment & Shows,"Frankie Muniz, jungle, excited, nervous, control freak, organized, planner, control, ride, easy on me","Age: Unknown, Gender: Male, Geographic Location: Unknown",Neutral,Neutral,No,
7323395108378840351,"The video features a person singing a reflective and introspective song. The lyrics suggest themes of contemplation and existential questioning, asking whether they could 'fall into the sky' and pondering if time would pass them by. The singer's tone is emotive and thoughtful, indicating a deep emotional connection to the song's message. There is no visible background or setting provided, keeping the focus entirely on the lyrical content and the singer's performance.","Music, Singing, & Dancing","fall into the sky, time, pass me by, introspection, reflection, existential, emotive, thoughtful, singing, performance","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Melancholic,No,
7387067236218916129,"The video showcases a personal experience visiting Cakebox, a bakery chain, to purchase a stunning cake. The narrator shares their excitement upon seeing the cake and highlights the bakery's nationwide presence. They discuss joining Cake Club, a loyalty program offering benefits like a free cupcake upon sign-up and a £10 voucher after visiting the store three times. The process of joining involves scanning a QR code and downloading a digital loyalty card. The narrator tries a free cupcake from Cake Club, describing it as delicious. Back home, they share the cake with friends, neighbors, and family, praising its light, moist texture and perfect frosting. The video encourages viewers to explore Cakebox for birthdays or celebrations.",Entertainment & Shows,"Cakebox, Cake Club, loyalty program, free cupcake, QR code, digital loyalty card, £10 voucher, chocolate, fruit, cakebox.com, birthday, celebration, moist, frosting, delicious","Age: Unknown, Gender: Unknown, Geographic Location: Peterborough, UK",Positive,Enthusiastic,No,
7354508802932133166,"The video is a critical response to a comment or post on a social media platform, specifically addressing a young male user who appears to have criticized romance novels. The speaker argues that the original commenter's stance is both misogynistic and lazy, pointing out that over 80% of romance novel readers and authors are women, and the genre generates significant revenue. The speaker questions the societal tendency to dismiss things created and enjoyed by women, suggesting that this attitude stems from viewing women's interests as inherently worthless. The speaker also challenges the assumption that criticizing romance novels equates to misogyny, highlighting that men also enjoy these books and that labeling all criticism as misogynistic undermines the actual fight against misogyny.",Entertainment & Shows,"romance novels, misogyny, laziness, 21-year-old, economic powerhouse, critique, societal views, women's interests, literary genres, social media, criticism, gender bias","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Angry,No,
7394532218032491808,"The video consists of a series of black frames with no visible content or action. The audio transcript contains repetitive nonsensical syllables, suggesting a playful or abstract musical element. There are no discernible visuals, characters, settings, or political/news-related content.","Music, Singing, & Dancing","Ba-da-da-dee, doo-da-da, doo-ba-da-da-da","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7357227155979275526,"The video appears to be a casual conversation between two individuals, likely in a store or shopping environment. The dialogue involves discussions about various items, including a perfume called 'One Million,' which was gifted by the speaker's sister-in-law. The speaker mentions using the perfume at 16 years old and describes it positively. There is also talk about a bag and shoes, with prices mentioned (2000 and 3500 respectively). The conversation includes playful exchanges about gifts, with one person offering a chocolate bar ('какао') and later mentioning Tiffany Turkey. The overall tone is light-hearted and informal, with a focus on shopping and gift-giving.",Entertainment & Shows,"Ніколас Карма, китайських, холєру, One Million, парфум, подарувала, тітка дружини, шкіра, сумка, зуття, Тіфані Турція, кульки, какао","Age: Unknown, Gender: Unknown, Geographic Location: Likely Ukraine/Russian-speaking region",Neutral,Neutral,No,
7293639077671210286,"The video appears to be a closing segment of a video, likely from a series or channel. It features a simple black screen with white text that reads 'Thank you for watching and see you in the next video.' There is no visible action, characters, or background elements, indicating it is a straightforward outro message. The audio confirms the same message, thanking viewers and inviting them to return for future content.",People & Blogs,"thank you, watching, next video, outro, closing",Unknown,Neutral,Neutral,No,
7354696392129924385,"The video consists entirely of black frames with no visible content or action. There is no dialogue, background music, or any discernible activity. The only audio present is a voice-over saying 'Thanks for watching!' at the end.",People & Blogs,"black frames, no content, thanks for watching","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7377794153071037739,"The video depicts a humorous scene set in an office environment. A character named Jim claims to have telekinetic powers and asserts that he can influence the outcome of a game of roulette using mind control. Despite skepticism from others, Jim proceeds to attempt to demonstrate his abilities by moving a coat rack, which is humorously presented as a test of his powers. The atmosphere is light-hearted, with colleagues reacting with amusement and disbelief. The dialogue is casual and comedic, emphasizing the absurdity of the situation.",Comedy,"Roulette, Game of Chance, Telekinetic Powers, Mind Control, Office, Jim, Coat Rack, Humor, Skepticism","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,No,
7344855206242389280,"The video appears to be a political commentary or debate segment, likely involving discussions within a political party (AfD). The speaker criticizes the leadership of the party, particularly Alice Weidel, for prioritizing personal interests over addressing broader issues. The tone is confrontational, with the speaker expressing frustration and disappointment regarding the party's internal dynamics and decision-making processes. The speaker questions the effectiveness of the leadership and suggests that their actions are detrimental to the party's potential growth, which could reach 20-30 percent. The speaker also mentions being accustomed to dealing with such situations due to long-standing involvement in the party but finds the current state somewhat entertaining. The video seems to focus on internal party politics and leadership criticism.",Politics,"Alice Weidel, AfD, Schlafwagenvorstand, Prioritäten, Wähler, Fraktionsvorstand, Bundesvorstands, 10 Prozent, 20 bis 30 Prozent, Führungsebene, MDB, intern, Partei, Kritik, Politik","Age Range: Unknown, Gender: Unknown, Geographic Location: Germany (based on context)",Negative,Anger,No,
7382929842615979296,"The speaker expresses frustration and disappointment while searching for affordable family-friendly hotels on Mallorca. They spent the last one and a half hours browsing various options but found everything to be extremely expensive, with prices ranging from 4,000 to 6,000 euros per week. The speaker has given up on finding a suitable option within their budget and feels overwhelmed by the high costs.",Daily Life,"deprimiert, Hotels, Mallorca, teuer, Suche, Familie, Budget, Kosten, frustriert","Age: Unknown, Gender: Unknown, Geographic Location: Likely German-speaking region (based on language)",Negative,Anger,No,
7394396617882799366,"The video consists of a series of black frames with white text overlays. The text appears to be part of a script or dialogue, possibly from a play or a dramatic scene. The text includes lines like 'I'm sorry,' 'I don't know what I was thinking,' and 'I'm just trying to figure out how to fix this.' The audio transcript contains a single line: 'Shit! Y'all in there? Y'all?' This suggests a sense of urgency or concern from the speaker, who seems to be addressing someone inside a place, possibly seeking their presence or response. The overall tone conveyed through the text and audio is one of apology, confusion, and a desire to resolve a situation.",Drama,"apology, confusion, urgency, dialogue, drama, script, fix, sorry, thinking","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Intense,No,
7410518813021637930,"The video features a person speaking in a formal setting, likely addressing an audience or participating in a discussion. The speaker appears to be defending against a comment regarding their perceived southern accent. They express confusion and disbelief at the relevance of the question, questioning whether Americans consider it an important issue. The tone suggests a defensive stance, possibly during a political or media interview. The White House logo is visible, indicating a connection to U.S. government or official proceedings.",Politics,"vice president, southern accent, Americans, important question, White House","Age: Unknown, Gender: Unknown, Geographic Location: United States (based on White House logo)",Neutral,Neutral,No,
7397523950391086369,"The video features a person singing a repetitive song about driving, expressing a desire to 'drive for life.' The lyrics include themes of escape and dissatisfaction ('the apple's rotten right to the core'), along with a sense of fear ('that's kinda scary') and a longing to fly. The singer repeats the phrase 'I'm gonna drive' numerous times, emphasizing a persistent need or obsession with driving. The song concludes with a reflective question about someone's destination when they feel alone.","Music, Singing, & Dancing","drive, apple, rotten, core, fly, alone, destination",,,Neutral,,No
7299771215755906312,"The video appears to be a music video featuring a bold and confident tone. The lyrics suggest themes of defiance and nonconformity, with repeated phrases like 'I'm a baddie' and 'Catch me if you can.' The singer exudes confidence and challenges authority or societal norms. The overall mood is rebellious and self-assured, with no visible imagery provided, suggesting the focus is on the audio and possibly stylized visuals not captured here.","Music, Singing, & Dancing","baddie, catch me if you can, risky, confidence, rebellion, defiance",Unknown,Neutral,Enthusiastic,No,
7283171808595971370,"The video appears to be completely black throughout, with no visible content or imagery. The audio transcript contains the phrase 'Can't take my eyes off of you,' which suggests a romantic or affectionate theme. However, due to the lack of visual content, no further details can be extracted regarding plot, characters, or setting.",Entertainment & Shows,"eyes, off, you",Unknown,Neutral,Neutral,No,
7292568999932529963,"The video discusses the health-promoting activities engaged in by Malia and Sasha Obama, the daughters of former U.S. President Barack Obama and former First Lady Michelle Obama. It highlights their involvement in activities like nature walks, yoga, and dancing. Michelle Obama mentions that the family regularly goes on nighttime strolls to enjoy fresh air and explore their neighborhood, emphasizing the importance of spending quality time together while promoting physical and mental well-being. The video also notes Malia's participation in a yoga class in New York City in 2016 and Sasha's attendance at dance performances and workshops. The focus is on the Obama family's commitment to a healthy lifestyle, which includes exercise and nutritious eating.","News, Politics","Malia Obama, Sasha Obama, Barack Obama, Michelle Obama, health-promoting activities, nature walks, yoga, dancing, family outings, nighttime strolls, fresh air, physical well-being, mental well-being, exercise, nutritious eating, healthy lifestyle","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Neutral,No,
7378610696390528289,"The video discusses the historical announcement made by French President Emmanuel Macron after the victory of the Rassemblement National (RN) in the European elections. Macron announced the dissolution of the National Assembly, a power granted to the President under Article 12 of the French Constitution. This dissolution ends the mandate of current deputies and necessitates new legislative elections to elect new members of the National Assembly. The first round of these elections is scheduled for June 30th, and the second round for July 7th. The last dissolution occurred in 1997 during Jacques Chirac's presidency, leading to a left-wing victory and a change in the Prime Minister. The speaker mentions that if another political movement besides Macron's wins the legislative elections, there could be a change in government and Prime Minister. The speaker promises to explain further in another video and encourages viewers to subscribe.","News, Politics","elections, France, National Assembly, Emmanuel Macron, Rassemblement National, European elections, dissolution, legislative elections, Jacques Chirac, Prime Minister, government change","Age: Unknown, Gender: Unknown, Geographic Location: France",Neutral,Neutral,No,
7310136100771613983,"The video features a political discussion involving Vivek Ramaswamy, a Republican presidential candidate, being interviewed by Fox News hosts Laura Ingraham and Brian Kilmeade. The conversation revolves around Ramaswamy's standing in the polls, his decision to continue running despite trailing behind other candidates like Ron DeSantis, Donald Trump, and Nikki Haley, and his foreign policy views regarding Ukraine and Eastern Europe. Ramaswamy defends his position, arguing that his supporters are not traditionally captured in polls and that he expects a groundswell of support in Iowa. The hosts criticize his stance, particularly on Ukraine, questioning his willingness to abandon Eastern Europe and accusing him of being naive and aligned with neoconservative policies. The video concludes with a critique of Fox News for actively working against Ramaswamy, highlighting the perceived hypocrisy and bias within the network and the broader Republican Party.",Politics,"Vivek Ramaswamy, Fox News, Laura Ingraham, Brian Kilmeade, Republican Party, Iowa caucuses, polls, Ron DeSantis, Donald Trump, Nikki Haley, Ukraine, Eastern Europe, neoconservatives, foreign policy, conspiracy theories, political leanings, media bias","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Intense,No,
7376774039899082027,"The video discusses an art installation titled 'Old People's Home,' created by Sun Yuan and Peng Yu in 2007. The installation is currently on display at the 'The World As It Goes' exhibition in Paris, hosted by the Borster Commerce Pinot Collections. The artwork features 13 realistic sculptures of elderly individuals (OAPs) who resemble prominent world leaders, dictators, politicians, religious figures, and military leaders from recent history. These figures are depicted in electric wheelchairs, symbolizing their diminished power and influence as they navigate the museum space at a slow pace. The sculptures represent a commentary on the passage of time and the loss of control experienced by these once-powerful individuals.",Art & Culture,"art installation, elderly world leaders, electric wheelchairs, Sun Yuan, Peng Yu, Old People's Home, Borster Commerce Pinot Collections, The World As It Goes, exhibition, Paris, sculptures, OAPs, world leaders, dictators, politicians, religious figures, military figures, father time, power, control, wheelchair",Unknown,Neutral,Neutral,No,
7356329953622822187,"The video discusses the declining stock price of Trump Media and Technology Group (DJT), which has fallen by approximately 9% today. The speaker expresses amusement at Donald Trump's financial losses, emphasizing that the stock's value is contingent on Trump winning the presidency. The company is described as financially unstable, losing significantly more money than it earns, making it a poor investment. The speaker interprets the falling stock price as a reflection of the stock market's decreasing confidence in Trump's chances of becoming president. The speaker enjoys observing the daily decline in the stock price as a form of entertainment.","News, Politics","Trump Media and Technology Group, DJT, stock price, Donald Trump, presidency, financial losses, investment, stock market, political odds","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Sarcastic,No,
7360445995945037088,"The video appears to be a casual, informal conversation among individuals, likely friends or acquaintances, discussing a recent event involving some form of physical altercation or confrontation. The dialogue is filled with slang and colloquial French expressions, indicating a relaxed and possibly humorous tone. The participants express frustration and disbelief at being targeted due to racism, specifically mentioning being black as a reason for the incident. There is a sense of triumph and satisfaction when someone 'touches' or confronts the person they were dealing with, suggesting a successful outcome. The conversation also includes references to bodily fluids (saliva) and a child being present, adding layers of humor and discomfort to the narrative. The overall tone is casual, with moments of anger, relief, and amusement.",Entertainment & Shows,"racist, black, fear, saliva, bave, confrontation, triumph, child, humor, frustration","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Enthusiastic,No,
7378190751211064607,"The video showcases a detailed walkthrough of a lightweight aluminum trailer equipped with various features. The narrator explains that the vehicle requires a seven-way wiring harness and electric brakes due to the onboard electric brake controller. The trailer has a two-inch ball hitch and safety chains for towing. The body is constructed entirely of lightweight aluminum, riveted in place, giving it a boat-like appearance under the belly. The trailer includes lockable compartments with stainless steel chrome hinges, providing ample storage space. Inside, there is a GoSun power center with 1,100 watts, offering electrical outlets, USB ports, and a 12-volt power socket, which can be charged using portable solar panels. There is also a portable solar table and a GoSun cooker, which uses solar energy to cook food. The cooker is demonstrated, showing how it operates and cautioning against leaving it closed in the sun to prevent overheating. Additional features include a bracket system for mounting items and electrical conduit for wiring. The trailer also contains a small fridge and a sliding tray, enhancing its functionality.",Education,"trailer, aluminum, electric brakes, seven-way wiring harness, safety chains, lockable compartments, stainless steel, GoSun power center, solar cooker, portable solar panels, electrical outlets, USB ports, 12-volt power socket, bracket system, electrical conduit, fridge, sliding tray","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Enthusiastic,No,
7368121296154086688,"The video appears to be a musical performance featuring a singer performing a traditional or folk-style song. The lyrics suggest themes of hospitality and a playful interaction, possibly referencing a gathering or feast. The singer's tone is cheerful and lighthearted, indicating a festive or celebratory atmosphere. There is no visible background or setting provided, but the focus seems to be on the vocal performance itself. The song includes repetitive phrases and rhymes, which are characteristic of folk or traditional music styles.","Music, Singing, & Dancing","folk music, traditional song, hospitality, celebration, repetition, rhyme","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,Neutral,
7309290162540858667,"The video covers a news report on a massive home explosion in Arlington, Virginia, near the U.S. Capitol. Police were at the scene for hours attempting to execute a search warrant when a powerful explosion occurred, reducing the home to splinters and shaking the surrounding neighborhood. Human remains were found inside, identified as the suspect, 56-year-old James Yu. Prior to the explosion, officers reported that Yu discharged several rounds from a firearm while resisting arrest. The incident involved the FBI and ATF, and it was noted that Yu had previously made claims of fraud to the FBI and had a LinkedIn page filled with conspiracy theories. Neighbors described feeling the blast physically and seeing debris falling around them.",News,"explosion, Arlington, Virginia, Capitol, police, search warrant, human remains, suspect, James Yu, FBI, ATF, conspiracy theories, LinkedIn, fraud, shooting, flares, barricade, debris, embers, neighbors, blast, investigation","Age: Unknown, Gender: Unknown, Geographic Location: United States (Arlington, Virginia)",Neutral,Neutral,No,
7406690692765977887,"The video depicts a tense interaction between two individuals seated next to each other on what appears to be a flight. One person, who seems younger, expresses frustration after mistakenly thinking their assigned seat was taken. They initially confront the other passenger aggressively but then realize they were mistaken about the seating arrangement. The conversation escalates when the older passenger tells the younger one to be quiet, leading to a heated exchange. The younger individual defends themselves, pointing out that the older person is being disrespectful and loud. The dialogue reflects a mix of confusion, anger, and a clash of personalities.",Daily Life,"flight, seat, conflict, younger, older, respect, loud, VIP, apology, misunderstanding",,,Anger,,No
7325985650140974382,"The video discusses an experiment conducted by Jamie and Adam to determine whether running in the rain makes a person wetter than walking. The experiment aims to avoid mixing sweat with rainwater by using tight-fitting clothes and artificial rainfall. Wind is introduced as a variable to influence the results. Dyes are added to the water to make it easier to recognize. The experiment involves weighing work clothes before and after exposure to the artificial rain. Results show that running in the rain makes the clothes wetter compared to walking, both with and without wind. Viewers are asked to evaluate the rigor of the experiment and suggest improvements.",Science & Technology,"running, rain, experiment, Jamie, Adam, artificial rainfall, wind, dyes, work clothes, weight, wetter, walking","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7333801200875261185,"The video appears to be a promotional clip for 'The Daily Show,' a satirical news program hosted by Jon Stewart. It uses a comedic tone to comment on the divisive nature of election years, suggesting that the upcoming election will further polarize the audience. The voice-over humorously refers to the election year as 'guaranteed to divide us' and then contrasts this by stating, 'Finally, a second term we can all agree on,' implying a shared sentiment among viewers. The clip ends with promotional information for the show, airing on Mondays at 11 PM on Comedy Central and streaming the next day on Paramount+.",Comedy,"election year, divide, second term, agree, The Daily Show, Jon Stewart, Comedy Central, Paramount+, Mondays, 11 PM",Unknown,Neutral,Sarcastic,No,
7340337384652934446,"The video discusses individuals who have changed their last names to either avoid recognition or for professional reasons. It mentions Malia Obama using 'Malia Ann' for her directorial debut at the Sundance Film Festival, Angelina Jolie's birth name being Angelina Jolie Voight, Stephen 'T.I.' Gordy's real name being Stephen Gordy, Sky Blue's real name being Skylar Gordy, and Nicolas Cage's real name being Nicolas Coppola. The speaker notes that some of these individuals, referred to as 'Nepo babies,' changed their names to fly under the radar, and others did so due to personal or professional reasons, such as avoiding teasing.",Entertainment & Shows,"Nepo babies, Malia Obama, Angelina Jolie, T.I., Sky Blue, Nicolas Cage, Sundance Film Festival, last names, nepotism, entertainment, celebrity names","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7392127900079721761,"The video provides a tour of a dog-friendly room at Estelle Manor, showcasing various amenities and facilities. The narrator highlights the presence of a large stables room, a foyer with dog supplies like poo bags and treats, and a birthday gift of macarons. The room includes a mini-bar stocked with drinks and snacks (noting that they incur extra charges), a skincare section (currently empty), and a well-equipped bathroom with items like a sewing kit, intimacy kit, condoms, shower kit, dental kit, shaving kit, and sanitary kit. The bedroom features a TV and wardrobe space. The narrator mentions the cost of the room, noting that the standard stable room is £650 per night, while the upgraded large stable room costs £750 per night. They express curiosity about the pricing of rooms without a dog.",Travel & Events,"Estelle Manor, dog-friendly room, stables room, poo bags, dog treats, birthday macarons, mini-bar, snacks, skincare, bathroom, sewing kit, intimacy kit, condoms, shower kit, dental kit, shaving kit, sanitary kit, bedroom, TV, wardrobe, £650, £750, room pricing, dog accommodation","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Neutral,Neutral,No,
7375847354341068065,"The video features a song titled 'Hens Home,' which addresses themes of protest, political activism, and solidarity with Palestine. The lyrics criticize systemic issues, including police brutality, white supremacy, and colonialism, while advocating for the liberation of Palestine. The song references historical and contemporary examples of resistance, such as the Cuban Eazy-E lyric 'fuck the police,' and draws parallels to student-led protests on college campuses. The artist questions viewers' willingness to take risks and support the cause, emphasizing empathy by asking listeners to consider how they would feel if they were in Gaza. The overall tone is passionate and urgent, calling for action and awareness.","Music, Singing, & Dancing","Hens Home, Palestine, protest, police, white supremacy, colonization, student protest, genocide, empathy, Gaza, activism",Unknown,Negative,Intense,,No
7328517572679372078,"The video depicts a humorous negotiation scene at a car dealership. A customer is haggling with a salesperson over the price of a car. Initially, the customer asks for a $3,000 discount, which the salesperson agrees to after consulting their manager. However, the customer then adds another request for $17,000 for their trade-in vehicle, followed by a demand for all-weather mats to be included in the deal. Despite the salesperson's reluctance, they eventually agree to include the mats. Finally, the customer requests Chick-fil-A as part of the deal, which the salesperson reluctantly accepts, promising to bring it after the paperwork is signed. The interaction is lighthearted and comedic, highlighting the customer's persistent negotiating tactics.",Comedy,"car dealership, negotiation, discount, trade-in, all-weather mats, Chick-fil-A, humor, salesperson, customer","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,No,
7395692426888891679,"The video is a political advertisement featuring Kamala Harris, promoting her candidacy for vice president. It begins with a title card reading 'Gay News,' indicating the target audience or segment being addressed. The voice-over poses a reflective question about the kind of country viewers want to live in, contrasting those who advocate for chaos, fear, and hate with those who choose freedom. The ad emphasizes various freedoms, such as getting ahead, safety from gun violence, and personal decision-making regarding one's body. It further highlights a vision for a future free from child poverty, affordable healthcare, and equal justice under the law. The ad concludes with a call to action, urging viewers to visit KamalaHarris.com and join the effort.",Politics,"Kamala Harris, Vice President, Political Advertisement, Freedom, Gun Violence, Healthcare, Poverty, Equality, America, Election, Chaos, Fear, Hate, Decision Making, Justice, Call to Action, KamalaHarris.com","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Enthusiastic,No,
7392992201837464850,"The video features a full-time mother in Singapore sharing her daily routine and experiences. She discusses preparing for a trip to Japan, including cutting her daughter Eve's hair shorter due to the expected outdoor activities. The mother expresses sentimental feelings about Eve's hair, noting it's her fourth haircut and reflecting on her daughter's past aspirations for long hair. The family takes a train ride, which the child enjoys as if it were an amusement park. The mother mentions buying a viral torch marshmallow hot chocolate from French American Bakery, which is described as overly sweet and rich. Later, a friend named Valda visits for a playdate, and the mother enjoys a luxurious bath with Epsom salt bath balm, acknowledging her chronic muscle pain and indulging in self-care.",Daily Life,"full-time mom, Singapore, haircut, Japan, outdoor activities, sentimental, trains, French American Bakery, marshmallow hot chocolate, Valda, playdate, Epsom salt bath balm, chronic muscle pain, self-care","Age Range: Unknown, Gender: Female, Geographic Location: Singapore",Neutral,Neutral,No,
7365274404420406571,"The video depicts a person living on a shrink-wrap sailboat in New England, sharing their daily routine. They start the day by soaking up the sun with their dog, Phoebe, followed by chores like washing dishes, which they admit they dislike. The speaker then works and prepares lunch, enjoying the warmth inside the shrink-wrap when the sun is out. After more work, they take Phoebe for a walk, noting that it gets dark early in the winter. Despite the cold, they spot some ducks during the walk before returning to the boat.",Daily Life,"shrink wrap sailboat, New England, morning routine, chores, washing dishes, Phoebe (dog), work, lunch, cockpit, sun, warmth, winter, darkness, ducks, walk","Age Range: Unknown, Gender: Unknown, Geographic Location: New England",Neutral,Neutral,No,
7311428334695599403,"The video discusses the legal situation surrounding Donald Trump's trial scheduled for March 4th, 2024, regarding his involvement in the January 6th efforts to overturn the 2020 election. Trump is facing four felony charges, and his defense team claims he has full immunity due to his status as president at the time. Judge Tonya Chutkan rejected this claim, stating that Trump's actions were not official acts of the presidency but rather those of a candidate seeking re-election. Trump's attorneys have appealed this decision, and Jack Smith has requested the U.S. Supreme Court to hear the case on an expedited basis. The speaker speculates that the Supreme Court is unlikely to grant Trump immunity, given the justices' desire to distance themselves from the Trump era and restore the court's reputation. The speaker also mentions potential outcomes if the Supreme Court takes up the case, including delaying or vacating the trial date.",Politics,"Donald Trump, January 6th, election, Jack Smith, indictment, immunity, official acts, Supreme Court, Judge Tonya Chutkan, appeal, bribery, Clarence Thomas, judicial corruption, reputation, ethics guidelines","Age Range: Unknown, Gender: Unknown, Geographic Location: Unknown",Negative,Intense,Yes,
7273841367351069998,"The video features a person speaking directly to the camera, expressing enthusiasm about a product or trend that was initially overhyped on TikTok but turned out to be genuinely good. The speaker uses strong language ('I use it like there's no tomorrow') to convey their excitement and satisfaction with the item. The background appears to be indoors, possibly in a room with minimal lighting, emphasizing the speaker's face and upper body. There is no visible branding or additional visual elements apart from the speaker.",Entertainment & Shows,"TikTok, overhyped, got it right, baby, use it like there's no tomorrow","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Enthusiastic,No,
7396382918039457041,"The video appears to be a humorous or lighthearted segment where a person is evaluating another individual's physical attributes, possibly in a playful or comedic context. The speaker provides scores out of ten for various facial features and overall physical appearance, expressing personal preferences and opinions. The dialogue includes comments on hair (referred to as 'fox-like'), eyebrows, eyelashes, eyes, nose, beard, and lips, with the speaker giving high marks for most features, particularly the eyebrows, eyelashes, and lips. The tone is casual and affectionate, with the speaker acknowledging their bias due to the relationship with the subject being evaluated.",Comedy,"evaluation, humor, physical attributes, score, eyebrows, eyelashes, eyes, nose, beard, lips, affection","Age: Unknown, Gender: Unknown, Geographic Location: Unknown",Positive,Cheerful,No,
